transaction_id,customer_id,transaction_date,products_in_order,total_transaction_cost
TXN000089,CUST010,2024-07-08,"[{'product_id': np.int64(24106), 'product_name': 'Decor Product 24106', 'quantity': 3, 'item_cost': np.float64(332.81), 'total_item_cost': np.float64(998.4300000000001)}, {'product_id': np.int64(42584), 'product_name': 'Accessories Product 42584', 'quantity': 1, 'item_cost': np.float64(850.66), 'total_item_cost': np.float64(850.66)}, {'product_id': np.int64(25321), 'product_name': 'Laptops Product 25321', 'quantity': 4, 'item_cost': np.float64(5.48), 'total_item_cost': np.float64(21.92)}, {'product_id': np.int64(51064), 'product_name': 'Furniture Product 51064', 'quantity': 1, 'item_cost': np.float64(90.8), 'total_item_cost': np.float64(90.8)}]",1961.8100000000002
TXN000090,CUST010,2023-08-12,"[{'product_id': np.int64(78570), 'product_name': 'Women Product 78570', 'quantity': 4, 'item_cost': np.float64(315.64), 'total_item_cost': np.float64(1262.56)}, {'product_id': np.int64(21479), 'product_name': 'Furniture Product 21479', 'quantity': 2, 'item_cost': np.float64(82.59), 'total_item_cost': np.float64(165.18)}, {'product_id': np.int64(14540), 'product_name': 'Decor Product 14540', 'quantity': 3, 'item_cost': np.float64(696.61), 'total_item_cost': np.float64(2089.83)}, {'product_id': np.int64(40437), 'product_name': 'Accessories Product 40437', 'quantity': 1, 'item_cost': np.float64(775.24), 'total_item_cost': np.float64(775.24)}]",4292.8099999999995
TXN000091,CUST010,2024-07-07,"[{'product_id': np.int64(20011), 'product_name': 'Kids Product 20011', 'quantity': 1, 'item_cost': np.float64(893.12), 'total_item_cost': np.float64(893.12)}]",893.12
TXN000092,CUST010,2024-12-31,"[{'product_id': np.int64(1698), 'product_name': 'Laptops Product 1698', 'quantity': 5, 'item_cost': np.float64(243.27), 'total_item_cost': np.float64(1216.3500000000001)}, {'product_id': np.int64(91218), 'product_name': 'Decor Product 91218', 'quantity': 5, 'item_cost': np.float64(876.83), 'total_item_cost': np.float64(4384.150000000001)}, {'product_id': np.int64(17095), 'product_name': 'Furniture Product 17095', 'quantity': 1, 'item_cost': np.float64(391.48), 'total_item_cost': np.float64(391.48)}, {'product_id': np.int64(95945), 'product_name': 'Decor Product 95945', 'quantity': 4, 'item_cost': np.float64(150.5), 'total_item_cost': np.float64(602.0)}, {'product_id': np.int64(17412), 'product_name': 'Accessories Product 17412', 'quantity': 1, 'item_cost': np.float64(12.24), 'total_item_cost': np.float64(12.24)}, {'product_id': np.int64(28749), 'product_name': 'Kids Product 28749', 'quantity': 5, 'item_cost': np.float64(111.14), 'total_item_cost': np.float64(555.7)}, {'product_id': np.int64(59251), 'product_name': 'Decor Product 59251', 'quantity': 1, 'item_cost': np.float64(840.9), 'total_item_cost': np.float64(840.9)}, {'product_id': np.int64(9687), 'product_name': 'Men Product 9687', 'quantity': 2, 'item_cost': np.float64(603.97), 'total_item_cost': np.float64(1207.94)}, {'product_id': np.int64(78976), 'product_name': 'Accessories Product 78976', 'quantity': 2, 'item_cost': np.float64(407.95), 'total_item_cost': np.float64(815.9)}, {'product_id': np.int64(93713), 'product_name': 'Accessories Product 93713', 'quantity': 2, 'item_cost': np.float64(597.11), 'total_item_cost': np.float64(1194.22)}]",11220.88
TXN000093,CUST010,2024-05-29,"[{'product_id': np.int64(34919), 'product_name': 'Furniture Product 34919', 'quantity': 3, 'item_cost': np.float64(904.2), 'total_item_cost': np.float64(2712.6000000000004)}, {'product_id': np.int64(78758), 'product_name': 'Accessories Product 78758', 'quantity': 1, 'item_cost': np.float64(339.29), 'total_item_cost': np.float64(339.29)}, {'product_id': np.int64(65488), 'product_name': 'Decor Product 65488', 'quantity': 4, 'item_cost': np.float64(561.29), 'total_item_cost': np.float64(2245.16)}, {'product_id': np.int64(22552), 'product_name': 'Furniture Product 22552', 'quantity': 5, 'item_cost': np.float64(188.16), 'total_item_cost': np.float64(940.8)}, {'product_id': np.int64(31989), 'product_name': 'Decor Product 31989', 'quantity': 3, 'item_cost': np.float64(238.44), 'total_item_cost': np.float64(715.3199999999999)}, {'product_id': np.int64(92569), 'product_name': 'Decor Product 92569', 'quantity': 3, 'item_cost': np.float64(430.53), 'total_item_cost': np.float64(1291.59)}, {'product_id': np.int64(84380), 'product_name': 'Men Product 84380', 'quantity': 2, 'item_cost': np.float64(300.08), 'total_item_cost': np.float64(600.16)}]",8844.92
TXN000094,CUST010,2023-09-29,"[{'product_id': np.int64(21532), 'product_name': 'Decor Product 21532', 'quantity': 5, 'item_cost': np.float64(936.78), 'total_item_cost': np.float64(4683.9)}, {'product_id': np.int64(61610), 'product_name': 'Smartphones Product 61610', 'quantity': 2, 'item_cost': np.float64(963.91), 'total_item_cost': np.float64(1927.82)}, {'product_id': np.int64(62184), 'product_name': 'Smartphones Product 62184', 'quantity': 1, 'item_cost': np.float64(215.56), 'total_item_cost': np.float64(215.56)}, {'product_id': np.int64(7178), 'product_name': 'Smartphones Product 7178', 'quantity': 4, 'item_cost': np.float64(456.78), 'total_item_cost': np.float64(1827.12)}, {'product_id': np.int64(86725), 'product_name': 'Men Product 86725', 'quantity': 4, 'item_cost': np.float64(118.24), 'total_item_cost': np.float64(472.96)}, {'product_id': np.int64(38071), 'product_name': 'Furniture Product 38071', 'quantity': 2, 'item_cost': np.float64(833.86), 'total_item_cost': np.float64(1667.72)}, {'product_id': np.int64(46294), 'product_name': 'Decor Product 46294', 'quantity': 2, 'item_cost': np.float64(700.24), 'total_item_cost': np.float64(1400.48)}]",12195.559999999998
TXN000095,CUST010,2024-10-16,"[{'product_id': np.int64(28895), 'product_name': 'Kids Product 28895', 'quantity': 4, 'item_cost': np.float64(280.56), 'total_item_cost': np.float64(1122.24)}, {'product_id': np.int64(62086), 'product_name': 'Furniture Product 62086', 'quantity': 4, 'item_cost': np.float64(90.72), 'total_item_cost': np.float64(362.88)}, {'product_id': np.int64(31567), 'product_name': 'Accessories Product 31567', 'quantity': 5, 'item_cost': np.float64(522.5), 'total_item_cost': np.float64(2612.5)}, {'product_id': np.int64(68756), 'product_name': 'Kids Product 68756', 'quantity': 2, 'item_cost': np.float64(357.1), 'total_item_cost': np.float64(714.2)}, {'product_id': np.int64(5831), 'product_name': 'Kids Product 5831', 'quantity': 3, 'item_cost': np.float64(446.81), 'total_item_cost': np.float64(1340.43)}, {'product_id': np.int64(24627), 'product_name': 'Accessories Product 24627', 'quantity': 5, 'item_cost': np.float64(207.63), 'total_item_cost': np.float64(1038.15)}, {'product_id': np.int64(56078), 'product_name': 'Appliances Product 56078', 'quantity': 4, 'item_cost': np.float64(5.42), 'total_item_cost': np.float64(21.68)}, {'product_id': np.int64(13755), 'product_name': 'Furniture Product 13755', 'quantity': 2, 'item_cost': np.float64(824.99), 'total_item_cost': np.float64(1649.98)}, {'product_id': np.int64(80554), 'product_name': 'Kids Product 80554', 'quantity': 1, 'item_cost': np.float64(318.46), 'total_item_cost': np.float64(318.46)}]",9180.519999999999
TXN000096,CUST010,2023-07-06,"[{'product_id': np.int64(12287), 'product_name': 'Appliances Product 12287', 'quantity': 3, 'item_cost': np.float64(257.57), 'total_item_cost': np.float64(772.71)}, {'product_id': np.int64(24440), 'product_name': 'Laptops Product 24440', 'quantity': 2, 'item_cost': np.float64(624.65), 'total_item_cost': np.float64(1249.3)}, {'product_id': np.int64(63919), 'product_name': 'Smartphones Product 63919', 'quantity': 5, 'item_cost': np.float64(251.47), 'total_item_cost': np.float64(1257.35)}, {'product_id': np.int64(98944), 'product_name': 'Women Product 98944', 'quantity': 2, 'item_cost': np.float64(712.21), 'total_item_cost': np.float64(1424.42)}, {'product_id': np.int64(81281), 'product_name': 'Men Product 81281', 'quantity': 1, 'item_cost': np.float64(79.55), 'total_item_cost': np.float64(79.55)}, {'product_id': np.int64(45643), 'product_name': 'Smartphones Product 45643', 'quantity': 4, 'item_cost': np.float64(256.57), 'total_item_cost': np.float64(1026.28)}, {'product_id': np.int64(6410), 'product_name': 'Accessories Product 6410', 'quantity': 1, 'item_cost': np.float64(881.91), 'total_item_cost': np.float64(881.91)}, {'product_id': np.int64(79543), 'product_name': 'Appliances Product 79543', 'quantity': 3, 'item_cost': np.float64(397.93), 'total_item_cost': np.float64(1193.79)}, {'product_id': np.int64(79039), 'product_name': 'Appliances Product 79039', 'quantity': 1, 'item_cost': np.float64(950.97), 'total_item_cost': np.float64(950.97)}, {'product_id': np.int64(87911), 'product_name': 'Men Product 87911', 'quantity': 1, 'item_cost': np.float64(191.73), 'total_item_cost': np.float64(191.73)}]",9028.009999999998
TXN000097,CUST010,2024-01-19,"[{'product_id': np.int64(26713), 'product_name': 'Appliances Product 26713', 'quantity': 2, 'item_cost': np.float64(698.1), 'total_item_cost': np.float64(1396.2)}, {'product_id': np.int64(63688), 'product_name': 'Kids Product 63688', 'quantity': 2, 'item_cost': np.float64(430.42), 'total_item_cost': np.float64(860.84)}, {'product_id': np.int64(92656), 'product_name': 'Decor Product 92656', 'quantity': 1, 'item_cost': np.float64(643.44), 'total_item_cost': np.float64(643.44)}, {'product_id': np.int64(74266), 'product_name': 'Furniture Product 74266', 'quantity': 3, 'item_cost': np.float64(137.73), 'total_item_cost': np.float64(413.18999999999994)}, {'product_id': np.int64(83655), 'product_name': 'Laptops Product 83655', 'quantity': 3, 'item_cost': np.float64(854.37), 'total_item_cost': np.float64(2563.11)}, {'product_id': np.int64(19569), 'product_name': 'Smartphones Product 19569', 'quantity': 2, 'item_cost': np.float64(923.49), 'total_item_cost': np.float64(1846.98)}, {'product_id': np.int64(19180), 'product_name': 'Furniture Product 19180', 'quantity': 5, 'item_cost': np.float64(762.52), 'total_item_cost': np.float64(3812.6)}]",11536.36
TXN000098,CUST010,2023-06-06,"[{'product_id': np.int64(78841), 'product_name': 'Accessories Product 78841', 'quantity': 3, 'item_cost': np.float64(422.69), 'total_item_cost': np.float64(1268.07)}, {'product_id': np.int64(54187), 'product_name': 'Women Product 54187', 'quantity': 3, 'item_cost': np.float64(620.05), 'total_item_cost': np.float64(1860.1499999999999)}, {'product_id': np.int64(33036), 'product_name': 'Kids Product 33036', 'quantity': 4, 'item_cost': np.float64(173.11), 'total_item_cost': np.float64(692.44)}, {'product_id': np.int64(65711), 'product_name': 'Furniture Product 65711', 'quantity': 3, 'item_cost': np.float64(225.99), 'total_item_cost': np.float64(677.97)}]",4498.63
TXN000099,CUST011,2025-02-20,"[{'product_id': np.int64(1411), 'product_name': 'Decor Product 1411', 'quantity': 5, 'item_cost': np.float64(170.17), 'total_item_cost': np.float64(850.8499999999999)}, {'product_id': np.int64(58900), 'product_name': 'Decor Product 58900', 'quantity': 4, 'item_cost': np.float64(521.62), 'total_item_cost': np.float64(2086.48)}, {'product_id': np.int64(76929), 'product_name': 'Furniture Product 76929', 'quantity': 2, 'item_cost': np.float64(237.79), 'total_item_cost': np.float64(475.58)}, {'product_id': np.int64(55323), 'product_name': 'Decor Product 55323', 'quantity': 2, 'item_cost': np.float64(413.91), 'total_item_cost': np.float64(827.82)}, {'product_id': np.int64(39400), 'product_name': 'Decor Product 39400', 'quantity': 5, 'item_cost': np.float64(212.21), 'total_item_cost': np.float64(1061.05)}, {'product_id': np.int64(8103), 'product_name': 'Furniture Product 8103', 'quantity': 3, 'item_cost': np.float64(37.47), 'total_item_cost': np.float64(112.41)}, {'product_id': np.int64(46671), 'product_name': 'Decor Product 46671', 'quantity': 3, 'item_cost': np.float64(247.84), 'total_item_cost': np.float64(743.52)}]",6157.709999999999
TXN000100,CUST011,2024-12-25,"[{'product_id': np.int64(67883), 'product_name': 'Smartphones Product 67883', 'quantity': 4, 'item_cost': np.float64(689.72), 'total_item_cost': np.float64(2758.88)}, {'product_id': np.int64(73016), 'product_name': 'Men Product 73016', 'quantity': 5, 'item_cost': np.float64(838.26), 'total_item_cost': np.float64(4191.3)}, {'product_id': np.int64(44879), 'product_name': 'Furniture Product 44879', 'quantity': 2, 'item_cost': np.float64(720.41), 'total_item_cost': np.float64(1440.82)}, {'product_id': np.int64(22083), 'product_name': 'Kids Product 22083', 'quantity': 2, 'item_cost': np.float64(538.59), 'total_item_cost': np.float64(1077.18)}, {'product_id': np.int64(17325), 'product_name': 'Furniture Product 17325', 'quantity': 2, 'item_cost': np.float64(318.93), 'total_item_cost': np.float64(637.86)}, {'product_id': np.int64(32298), 'product_name': 'Kids Product 32298', 'quantity': 2, 'item_cost': np.float64(744.37), 'total_item_cost': np.float64(1488.74)}]",11594.78
TXN000101,CUST011,2025-01-26,"[{'product_id': np.int64(1194), 'product_name': 'Laptops Product 1194', 'quantity': 3, 'item_cost': np.float64(232.1), 'total_item_cost': np.float64(696.3)}, {'product_id': np.int64(37500), 'product_name': 'Men Product 37500', 'quantity': 1, 'item_cost': np.float64(121.29), 'total_item_cost': np.float64(121.29)}, {'product_id': np.int64(71315), 'product_name': 'Furniture Product 71315', 'quantity': 5, 'item_cost': np.float64(62.5), 'total_item_cost': np.float64(312.5)}, {'product_id': np.int64(64897), 'product_name': 'Kids Product 64897', 'quantity': 5, 'item_cost': np.float64(804.38), 'total_item_cost': np.float64(4021.9)}, {'product_id': np.int64(96458), 'product_name': 'Decor Product 96458', 'quantity': 2, 'item_cost': np.float64(775.07), 'total_item_cost': np.float64(1550.14)}, {'product_id': np.int64(62996), 'product_name': 'Decor Product 62996', 'quantity': 1, 'item_cost': np.float64(826.94), 'total_item_cost': np.float64(826.94)}, {'product_id': np.int64(76366), 'product_name': 'Kids Product 76366', 'quantity': 1, 'item_cost': np.float64(394.76), 'total_item_cost': np.float64(394.76)}]",7923.83
TXN000102,CUST011,2025-02-24,"[{'product_id': np.int64(79385), 'product_name': 'Furniture Product 79385', 'quantity': 5, 'item_cost': np.float64(484.88), 'total_item_cost': np.float64(2424.4)}, {'product_id': np.int64(52877), 'product_name': 'Furniture Product 52877', 'quantity': 4, 'item_cost': np.float64(630.94), 'total_item_cost': np.float64(2523.76)}, {'product_id': np.int64(30894), 'product_name': 'Decor Product 30894', 'quantity': 3, 'item_cost': np.float64(289.15), 'total_item_cost': np.float64(867.4499999999999)}, {'product_id': np.int64(81538), 'product_name': 'Smartphones Product 81538', 'quantity': 3, 'item_cost': np.float64(470.01), 'total_item_cost': np.float64(1410.03)}]",7225.639999999999
TXN000103,CUST011,2025-01-08,"[{'product_id': np.int64(91942), 'product_name': 'Decor Product 91942', 'quantity': 2, 'item_cost': np.float64(726.71), 'total_item_cost': np.float64(1453.42)}, {'product_id': np.int64(18735), 'product_name': 'Smartphones Product 18735', 'quantity': 2, 'item_cost': np.float64(891.65), 'total_item_cost': np.float64(1783.3)}, {'product_id': np.int64(51741), 'product_name': 'Kids Product 51741', 'quantity': 3, 'item_cost': np.float64(181.6), 'total_item_cost': np.float64(544.8)}, {'product_id': np.int64(41768), 'product_name': 'Accessories Product 41768', 'quantity': 2, 'item_cost': np.float64(177.19), 'total_item_cost': np.float64(354.38)}, {'product_id': np.int64(11645), 'product_name': 'Laptops Product 11645', 'quantity': 4, 'item_cost': np.float64(19.43), 'total_item_cost': np.float64(77.72)}, {'product_id': np.int64(36745), 'product_name': 'Accessories Product 36745', 'quantity': 1, 'item_cost': np.float64(718.34), 'total_item_cost': np.float64(718.34)}, {'product_id': np.int64(62986), 'product_name': 'Kids Product 62986', 'quantity': 4, 'item_cost': np.float64(367.75), 'total_item_cost': np.float64(1471.0)}, {'product_id': np.int64(93020), 'product_name': 'Kids Product 93020', 'quantity': 2, 'item_cost': np.float64(291.86), 'total_item_cost': np.float64(583.72)}]",6986.680000000001
TXN000104,CUST011,2025-01-30,"[{'product_id': np.int64(33684), 'product_name': 'Laptops Product 33684', 'quantity': 2, 'item_cost': np.float64(520.38), 'total_item_cost': np.float64(1040.76)}, {'product_id': np.int64(75944), 'product_name': 'Accessories Product 75944', 'quantity': 2, 'item_cost': np.float64(549.07), 'total_item_cost': np.float64(1098.14)}, {'product_id': np.int64(23067), 'product_name': 'Accessories Product 23067', 'quantity': 5, 'item_cost': np.float64(145.72), 'total_item_cost': np.float64(728.6)}, {'product_id': np.int64(89015), 'product_name': 'Laptops Product 89015', 'quantity': 4, 'item_cost': np.float64(596.8), 'total_item_cost': np.float64(2387.2)}, {'product_id': np.int64(24893), 'product_name': 'Decor Product 24893', 'quantity': 4, 'item_cost': np.float64(852.69), 'total_item_cost': np.float64(3410.76)}, {'product_id': np.int64(73435), 'product_name': 'Furniture Product 73435', 'quantity': 5, 'item_cost': np.float64(595.1), 'total_item_cost': np.float64(2975.5)}]",11640.96
TXN000105,CUST011,2025-02-02,"[{'product_id': np.int64(6242), 'product_name': 'Decor Product 6242', 'quantity': 5, 'item_cost': np.float64(388.67), 'total_item_cost': np.float64(1943.3500000000001)}, {'product_id': np.int64(35206), 'product_name': 'Decor Product 35206', 'quantity': 4, 'item_cost': np.float64(661.81), 'total_item_cost': np.float64(2647.24)}, {'product_id': np.int64(35205), 'product_name': 'Kids Product 35205', 'quantity': 3, 'item_cost': np.float64(472.49), 'total_item_cost': np.float64(1417.47)}, {'product_id': np.int64(77803), 'product_name': 'Accessories Product 77803', 'quantity': 3, 'item_cost': np.float64(580.48), 'total_item_cost': np.float64(1741.44)}, {'product_id': np.int64(27013), 'product_name': 'Decor Product 27013', 'quantity': 2, 'item_cost': np.float64(166.78), 'total_item_cost': np.float64(333.56)}]",8083.06
TXN000106,CUST011,2025-01-02,"[{'product_id': np.int64(51526), 'product_name': 'Furniture Product 51526', 'quantity': 5, 'item_cost': np.float64(988.31), 'total_item_cost': np.float64(4941.549999999999)}, {'product_id': np.int64(79811), 'product_name': 'Men Product 79811', 'quantity': 3, 'item_cost': np.float64(385.9), 'total_item_cost': np.float64(1157.6999999999998)}, {'product_id': np.int64(34499), 'product_name': 'Furniture Product 34499', 'quantity': 5, 'item_cost': np.float64(859.74), 'total_item_cost': np.float64(4298.7)}, {'product_id': np.int64(59659), 'product_name': 'Decor Product 59659', 'quantity': 3, 'item_cost': np.float64(275.92), 'total_item_cost': np.float64(827.76)}, {'product_id': np.int64(75086), 'product_name': 'Laptops Product 75086', 'quantity': 4, 'item_cost': np.float64(246.37), 'total_item_cost': np.float64(985.48)}]",12211.189999999999
TXN000107,CUST011,2025-02-11,"[{'product_id': np.int64(42567), 'product_name': 'Laptops Product 42567', 'quantity': 1, 'item_cost': np.float64(320.82), 'total_item_cost': np.float64(320.82)}, {'product_id': np.int64(53325), 'product_name': 'Laptops Product 53325', 'quantity': 2, 'item_cost': np.float64(248.35), 'total_item_cost': np.float64(496.7)}, {'product_id': np.int64(89677), 'product_name': 'Furniture Product 89677', 'quantity': 5, 'item_cost': np.float64(285.76), 'total_item_cost': np.float64(1428.8)}, {'product_id': np.int64(40873), 'product_name': 'Furniture Product 40873', 'quantity': 4, 'item_cost': np.float64(964.86), 'total_item_cost': np.float64(3859.44)}, {'product_id': np.int64(41834), 'product_name': 'Men Product 41834', 'quantity': 3, 'item_cost': np.float64(861.28), 'total_item_cost': np.float64(2583.84)}, {'product_id': np.int64(38626), 'product_name': 'Laptops Product 38626', 'quantity': 4, 'item_cost': np.float64(716.4), 'total_item_cost': np.float64(2865.6)}]",11555.2
TXN000108,CUST011,2025-01-02,"[{'product_id': np.int64(93349), 'product_name': 'Accessories Product 93349', 'quantity': 3, 'item_cost': np.float64(957.85), 'total_item_cost': np.float64(2873.55)}]",2873.55
TXN000109,CUST011,2025-01-23,"[{'product_id': np.int64(55995), 'product_name': 'Men Product 55995', 'quantity': 3, 'item_cost': np.float64(769.59), 'total_item_cost': np.float64(2308.77)}, {'product_id': np.int64(44839), 'product_name': 'Smartphones Product 44839', 'quantity': 4, 'item_cost': np.float64(589.09), 'total_item_cost': np.float64(2356.36)}, {'product_id': np.int64(61005), 'product_name': 'Furniture Product 61005', 'quantity': 5, 'item_cost': np.float64(704.21), 'total_item_cost': np.float64(3521.05)}, {'product_id': np.int64(97382), 'product_name': 'Appliances Product 97382', 'quantity': 5, 'item_cost': np.float64(374.24), 'total_item_cost': np.float64(1871.2)}, {'product_id': np.int64(15350), 'product_name': 'Accessories Product 15350', 'quantity': 5, 'item_cost': np.float64(744.31), 'total_item_cost': np.float64(3721.5499999999997)}, {'product_id': np.int64(61143), 'product_name': 'Women Product 61143', 'quantity': 1, 'item_cost': np.float64(66.25), 'total_item_cost': np.float64(66.25)}, {'product_id': np.int64(54356), 'product_name': 'Furniture Product 54356', 'quantity': 5, 'item_cost': np.float64(247.36), 'total_item_cost': np.float64(1236.8000000000002)}, {'product_id': np.int64(21155), 'product_name': 'Women Product 21155', 'quantity': 1, 'item_cost': np.float64(510.22), 'total_item_cost': np.float64(510.22)}]",15592.199999999999
TXN000110,CUST011,2025-02-23,"[{'product_id': np.int64(82699), 'product_name': 'Kids Product 82699', 'quantity': 3, 'item_cost': np.float64(536.99), 'total_item_cost': np.float64(1610.97)}, {'product_id': np.int64(58946), 'product_name': 'Appliances Product 58946', 'quantity': 3, 'item_cost': np.float64(133.74), 'total_item_cost': np.float64(401.22)}]",2012.19
TXN000111,CUST011,2025-01-08,"[{'product_id': np.int64(2555), 'product_name': 'Smartphones Product 2555', 'quantity': 3, 'item_cost': np.float64(213.86), 'total_item_cost': np.float64(641.58)}, {'product_id': np.int64(47385), 'product_name': 'Appliances Product 47385', 'quantity': 3, 'item_cost': np.float64(295.32), 'total_item_cost': np.float64(885.96)}, {'product_id': np.int64(16151), 'product_name': 'Kids Product 16151', 'quantity': 3, 'item_cost': np.float64(331.42), 'total_item_cost': np.float64(994.26)}, {'product_id': np.int64(7688), 'product_name': 'Appliances Product 7688', 'quantity': 3, 'item_cost': np.float64(999.06), 'total_item_cost': np.float64(2997.18)}, {'product_id': np.int64(48536), 'product_name': 'Women Product 48536', 'quantity': 2, 'item_cost': np.float64(990.95), 'total_item_cost': np.float64(1981.9)}, {'product_id': np.int64(62780), 'product_name': 'Appliances Product 62780', 'quantity': 1, 'item_cost': np.float64(554.77), 'total_item_cost': np.float64(554.77)}, {'product_id': np.int64(34384), 'product_name': 'Accessories Product 34384', 'quantity': 5, 'item_cost': np.float64(552.43), 'total_item_cost': np.float64(2762.1499999999996)}, {'product_id': np.int64(22997), 'product_name': 'Accessories Product 22997', 'quantity': 5, 'item_cost': np.float64(736.56), 'total_item_cost': np.float64(3682.7999999999997)}]",14500.599999999999
TXN000112,CUST011,2025-01-01,"[{'product_id': np.int64(82091), 'product_name': 'Women Product 82091', 'quantity': 1, 'item_cost': np.float64(892.63), 'total_item_cost': np.float64(892.63)}, {'product_id': np.int64(80056), 'product_name': 'Laptops Product 80056', 'quantity': 2, 'item_cost': np.float64(447.8), 'total_item_cost': np.float64(895.6)}, {'product_id': np.int64(61360), 'product_name': 'Women Product 61360', 'quantity': 3, 'item_cost': np.float64(916.14), 'total_item_cost': np.float64(2748.42)}, {'product_id': np.int64(6180), 'product_name': 'Appliances Product 6180', 'quantity': 5, 'item_cost': np.float64(326.88), 'total_item_cost': np.float64(1634.4)}]",6171.049999999999
TXN000113,CUST011,2025-02-24,"[{'product_id': np.int64(21946), 'product_name': 'Appliances Product 21946', 'quantity': 1, 'item_cost': np.float64(554.12), 'total_item_cost': np.float64(554.12)}, {'product_id': np.int64(55870), 'product_name': 'Furniture Product 55870', 'quantity': 1, 'item_cost': np.float64(948.55), 'total_item_cost': np.float64(948.55)}, {'product_id': np.int64(90764), 'product_name': 'Decor Product 90764', 'quantity': 4, 'item_cost': np.float64(885.21), 'total_item_cost': np.float64(3540.84)}, {'product_id': np.int64(13649), 'product_name': 'Decor Product 13649', 'quantity': 3, 'item_cost': np.float64(918.66), 'total_item_cost': np.float64(2755.98)}, {'product_id': np.int64(69869), 'product_name': 'Decor Product 69869', 'quantity': 1, 'item_cost': np.float64(452.02), 'total_item_cost': np.float64(452.02)}, {'product_id': np.int64(79042), 'product_name': 'Accessories Product 79042', 'quantity': 3, 'item_cost': np.float64(760.56), 'total_item_cost': np.float64(2281.68)}, {'product_id': np.int64(54695), 'product_name': 'Laptops Product 54695', 'quantity': 4, 'item_cost': np.float64(728.98), 'total_item_cost': np.float64(2915.92)}, {'product_id': np.int64(49430), 'product_name': 'Men Product 49430', 'quantity': 4, 'item_cost': np.float64(844.97), 'total_item_cost': np.float64(3379.88)}, {'product_id': np.int64(48229), 'product_name': 'Accessories Product 48229', 'quantity': 2, 'item_cost': np.float64(509.62), 'total_item_cost': np.float64(1019.24)}, {'product_id': np.int64(69219), 'product_name': 'Laptops Product 69219', 'quantity': 3, 'item_cost': np.float64(614.59), 'total_item_cost': np.float64(1843.77)}]",19692.000000000004
TXN000114,CUST011,2025-01-06,"[{'product_id': np.int64(84079), 'product_name': 'Accessories Product 84079', 'quantity': 5, 'item_cost': np.float64(586.46), 'total_item_cost': np.float64(2932.3)}, {'product_id': np.int64(58415), 'product_name': 'Decor Product 58415', 'quantity': 3, 'item_cost': np.float64(201.1), 'total_item_cost': np.float64(603.3)}, {'product_id': np.int64(89108), 'product_name': 'Women Product 89108', 'quantity': 4, 'item_cost': np.float64(984.71), 'total_item_cost': np.float64(3938.84)}, {'product_id': np.int64(47416), 'product_name': 'Decor Product 47416', 'quantity': 4, 'item_cost': np.float64(416.18), 'total_item_cost': np.float64(1664.72)}]",9139.16
TXN000115,CUST012,2024-05-25,"[{'product_id': np.int64(808), 'product_name': 'Women Product 808', 'quantity': 4, 'item_cost': np.float64(181.61), 'total_item_cost': np.float64(726.44)}, {'product_id': np.int64(70326), 'product_name': 'Men Product 70326', 'quantity': 1, 'item_cost': np.float64(636.18), 'total_item_cost': np.float64(636.18)}, {'product_id': np.int64(86639), 'product_name': 'Laptops Product 86639', 'quantity': 4, 'item_cost': np.float64(563.39), 'total_item_cost': np.float64(2253.56)}, {'product_id': np.int64(96722), 'product_name': 'Kids Product 96722', 'quantity': 3, 'item_cost': np.float64(752.54), 'total_item_cost': np.float64(2257.62)}, {'product_id': np.int64(48839), 'product_name': 'Furniture Product 48839', 'quantity': 3, 'item_cost': np.float64(327.17), 'total_item_cost': np.float64(981.51)}, {'product_id': np.int64(58385), 'product_name': 'Women Product 58385', 'quantity': 1, 'item_cost': np.float64(303.17), 'total_item_cost': np.float64(303.17)}, {'product_id': np.int64(91793), 'product_name': 'Appliances Product 91793', 'quantity': 2, 'item_cost': np.float64(244.81), 'total_item_cost': np.float64(489.62)}, {'product_id': np.int64(66603), 'product_name': 'Kids Product 66603', 'quantity': 4, 'item_cost': np.float64(432.88), 'total_item_cost': np.float64(1731.52)}]",9379.619999999999
TXN000116,CUST012,2024-05-13,"[{'product_id': np.int64(18445), 'product_name': 'Laptops Product 18445', 'quantity': 5, 'item_cost': np.float64(820.34), 'total_item_cost': np.float64(4101.7)}]",4101.7
